T_FD[K],N_FD
3.6693622900355e-5,9568376.24234615
3.66838503383421e-5,9568033.86833002
3.66740835368382e-5,9567691.62856039
3.66643224778624e-5,9567349.52244874
3.66545671440496e-5,9567007.54942979
3.66448175169097e-5,9566665.70889425
3.66350735785691e-5,9566324.00025609
3.66253353111898e-5,9565982.42293012
3.66156026969694e-5,9565640.97633198
3.66058757187196e-5,9565299.65990053
3.65961543587079e-5,9564958.47305303
3.65864385992375e-5,9564617.41520759
3.65767284226466e-5,9564276.48578314
3.65670238118859e-5,9563935.68422179
3.65573247493633e-5,9563595.00994408
3.65476312175217e-5,9563254.46237139
3.65379431999914e-5,9562914.04097057
3.65282606787075e-5,9562573.74514227
3.65185836373679e-5,9562233.5743549
3.65089120585525e-5,9561893.52803306
3.64992459254506e-5,9561553.60562441
3.64895852212853e-5,9561213.80657744
3.64799299287384e-5,9560874.13031912
3.64702800316745e-5,9560534.57632176
3.64606355128426e-5,9560195.14401391
3.64509963555999e-5,9559855.83284719
3.64413625439091e-5,9559516.6422962
3.64317340606199e-5,9559177.57179187
3.64221108897605e-5,9558838.62081033
3.64124930142472e-5,9558499.78878406
3.64028804181734e-5,9558161.07519074
3.63932730856639e-5,9557822.47950878
3.63836709997335e-5,9557484.00117297
3.63740741445718e-5,9557145.63966323
3.63644825043999e-5,9556807.39446025
3.63548960629002e-5,9556469.26502325
3.63453148037876e-5,9556131.25081226
3.63357387113789e-5,9555793.35131019
3.63261677700217e-5,9555455.56600067
3.63166019635262e-5,9555117.89434596
3.63070412763032e-5,9554780.33583117
3.62974856922264e-5,9554442.88992006
3.62879351963369e-5,9554105.55612132
3.62783897725708e-5,9553768.33390016
3.62688494054632e-5,9553431.22274462
3.62593140795799e-5,9553094.22214348
3.62497837795172e-5,9552757.33158622
3.62402584899023e-5,9552420.55056305
3.62307381953926e-5,9552083.87856491
3.62212228806762e-5,9551747.31508345
3.62117125310366e-5,9551410.85963305
3.62022071306571e-5,9551074.51168474
3.6192706664881e-5,9550738.27075435
3.61832111185169e-5,9550402.13633635
3.61737204764035e-5,9550066.10792594
3.61642347234097e-5,9549730.18501903
3.61547538449975e-5,9549394.36713422
3.61452778266575e-5,9549058.65379078
3.61358066533469e-5,9548723.04448672
3.61263403100527e-5,9548387.53872072
3.61168787823538e-5,9548052.13601415
3.61074220552958e-5,9547716.83586708
3.60979701150765e-5,9547381.63782416
3.60885229462388e-5,9547046.54136494
3.60790805350376e-5,9546711.5460354
3.60696428666346e-5,9546376.65133837
3.60602099267812e-5,9546041.85679929
3.60507817012568e-5,9545707.16194424
3.60413581758692e-5,9545372.56629999
3.6031939336454e-5,9545038.06939396
3.6022525168317e-5,9544703.67073238
3.60131156579091e-5,9544369.36986589
3.60037107911505e-5,9544035.16632391
3.59943105534317e-5,9543701.05961468
3.59849149312868e-5,9543367.04929079
3.59755239107196e-5,9543033.13488365
3.59661374777617e-5,9542699.31592532
3.59567556184725e-5,9542365.59194852
3.59473783194952e-5,9542031.96250843
3.59380055669435e-5,9541698.42713905
3.5928637346959e-5,9541364.98537506
3.59192736462657e-5,9541031.63677356
3.59099144505048e-5,9540698.38084872
3.59005597470089e-5,9540365.21718069
3.58912095220277e-5,9540032.1453067
3.58818637618384e-5,9539699.16476464
3.58725224532987e-5,9539366.27511478
3.58631855827395e-5,9539033.47589628
3.58538531370716e-5,9538700.76667067
3.58445251032315e-5,9538368.14700009
3.58352014676301e-5,9538035.61642559
3.58258822172566e-5,9537703.17451058
3.58165673391265e-5,9537370.82081906
3.58072568202806e-5,9537038.55491566
3.57979506472351e-5,9536706.37634394
3.57886488076339e-5,9536374.28469143
3.57793512880448e-5,9536042.27950293
3.57700580756127e-5,9535710.36034554
3.57607691575077e-5,9535378.52678695
3.57514845209257e-5,9535046.77839547
3.57422041530878e-5,9534715.11474001
3.57329280412408e-5,9534383.53539009
3.57236561726567e-5,9534052.03991583
3.57143885346329e-5,9533720.62788796
3.57051251150397e-5,9533389.29889941
3.5695865900677e-5,9533058.0525005
3.56866108794648e-5,9532726.88828534
3.56773600388006e-5,9532395.80582704
3.56681133666533e-5,9532064.80472089
3.56588708499239e-5,9531733.88451962
3.56496324766305e-5,9531403.0448197
3.56403982348155e-5,9531072.28521813
3.56311681114548e-5,9530741.60526947
3.56219420951844e-5,9530411.00459343
3.56127201730299e-5,9530080.48274573
3.5603502333131e-5,9529750.03932573
3.55942885636508e-5,9529419.67393334
3.55850788522327e-5,9529089.38614756
3.55758731870879e-5,9528759.17556945
3.55666715559083e-5,9528429.04177917
3.55574739469528e-5,9528098.98437892
3.55482803485038e-5,9527769.00297147
3.5539090748867e-5,9527439.09716014
3.55299051358299e-5,9527109.26652738
3.55207234977456e-5,9526779.51067767
3.55115458224498e-5,9526449.8291946
3.55023720988835e-5,9526120.22170517
3.54932023149292e-5,9525790.68779413
3.54840364590338e-5,9525461.22706819
3.5474874519667e-5,9525131.8391346
3.54657164858611e-5,9524802.52362255
3.5456562345592e-5,9524473.28011903
3.54474120873987e-5,9524144.10823296
3.54382656998428e-5,9523815.00757381
3.54291231715092e-5,9523485.9777516
3.54199844910053e-5,9523157.01837691
3.54108496469616e-5,9522828.12906086
3.5401718628031e-5,9522499.30941512
3.53925914234264e-5,9522170.55907321
3.53834680218452e-5,9521841.87764789
3.53743484114718e-5,9521513.26473115
3.53652325821217e-5,9521184.71997941
3.5356120522024e-5,9520856.24298576
3.53470122205021e-5,9520527.83338638
3.53379076663658e-5,9520199.49079674
3.53288068484473e-5,9519871.21483281
3.53197097561355e-5,9519543.00513237
3.53106163783068e-5,9519214.86131247
3.53015267038597e-5,9518886.78299072
3.52924407222485e-5,9518558.76980645
3.52833584229486e-5,9518230.82139953
3.52742797943912e-5,9517902.93736793
3.52652048266278e-5,9517575.11737377
3.52561335086658e-5,9517247.36103727
3.52470658295347e-5,9516919.66797918
3.52380017788177e-5,9516592.03784198
3.52289413461186e-5,9516264.47026863
3.52198845205316e-5,9515936.96488146
3.52108312917033e-5,9515609.52132448
3.52017816493009e-5,9515282.13924219
3.51927355824829e-5,9514954.81825848
3.51836930814885e-5,9514627.55804
3.51746541349889e-5,9514300.35819053
3.5165618733265e-5,9513973.21837776
3.51565868660887e-5,9513646.13824871
3.51475585227239e-5,9513319.11742983
3.51385336929847e-5,9512992.1555692
3.51295123667053e-5,9512665.25231537
3.51204945337407e-5,9512338.4073174
3.51114801839662e-5,9512011.62022485
3.51024693072778e-5,9511684.89068778
3.50934618935916e-5,9511358.21835673
3.50844579323182e-5,9511031.60286171
3.50754574139411e-5,9510705.04387533
3.50664603284378e-5,9510378.54104962
3.50574666658057e-5,9510052.09403711
3.50484764160628e-5,9509725.70249083
3.5039489569247e-5,9509399.36606429
3.50305061154166e-5,9509073.08441151
3.50215260446501e-5,9508746.85718699
3.50125493475696e-5,9508420.6840667
3.50035760137695e-5,9508094.56468514
3.49946060339116e-5,9507768.49871925
3.49856393981538e-5,9507442.48582545
3.49766760971963e-5,9507116.52568164
3.49677161207141e-5,9506790.61792427
3.49587594594467e-5,9506464.76223218
3.49498061041525e-5,9506138.95828466
3.4940856044566e-5,9505813.20571965
3.49319092714849e-5,9505487.50421739
3.49229657752046e-5,9505161.8534377
3.49140255465608e-5,9504836.25306176
3.49050885758876e-5,9504510.70275032
3.48961548540587e-5,9504185.20218552
3.48872243714469e-5,9503859.75102904
3.48782971184446e-5,9503534.34894308
3.48693730859828e-5,9503208.99561116
3.48604522650107e-5,9502883.69071725
3.48515346459779e-5,9502558.43392495
3.48426202193536e-5,9502233.22489832
3.48337089766615e-5,9501908.06334355
3.48248009078909e-5,9501582.94890482
3.48158960046023e-5,9501257.88128922
3.48069942573403e-5,9500932.86016268
3.47980956566688e-5,9500607.8851916
3.4789200194203e-5,9500282.95608442
3.4780307860544e-5,9499958.07250844
3.4771418646312e-5,9499633.23413148
3.47625325431767e-5,9499308.44066329
3.47536495417953e-5,9498983.69177258
3.47447696333585e-5,9498658.98714927
3.47358928090754e-5,9498334.32648371
3.47270190596588e-5,9498009.70944599
3.47181483763547e-5,9497685.13572738
3.470928075094e-5,9497360.60504029
3.47004161741827e-5,9497036.11705616
3.46915546368695e-5,9496711.6714469
3.46826961308312e-5,9496387.26792626
3.46738406474033e-5,9496062.90618772
3.46649881774271e-5,9495738.58590454
3.4656138712786e-5,9495414.30679177
3.46472922443575e-5,9495090.06852355
3.463844876406e-5,9494765.8708158
3.46296082628071e-5,9494441.71334358
3.4620770732552e-5,9494117.59582364
3.46119361642443e-5,9493793.51793194
3.46031045498719e-5,9493469.47938611
3.45942758804202e-5,9493145.47986299
3.45854501479118e-5,9492821.51908106
3.45766273433679e-5,9492497.59671806
3.45678074588455e-5,9492173.71249332
3.45589904859099e-5,9491849.86610604
3.45501764161436e-5,9491526.05725584
3.45413652411467e-5,9491202.28564276
3.45325569530442e-5,9490878.55098784
3.45237515429631e-5,9490554.85297145
3.45149490030626e-5,9490231.19131547
3.45061493250114e-5,9489907.56572168
3.44973525004959e-5,9489583.97589226
3.44885585217253e-5,9489260.42155035
3.44797673804197e-5,9488936.90239901
3.44709790683163e-5,9488613.4181417
3.44621935771695e-5,9488289.96848232
3.44534108987512e-5,9487966.55312523
3.44446310253545e-5,9487643.17179563
3.44358539492887e-5,9487319.82421917
3.44270796618715e-5,9486996.51008098
3.44183081554458e-5,9486673.22910753
3.44095394223706e-5,9486349.98102568
3.44007734540148e-5,9486026.76552187
3.43920102432735e-5,9485703.58234422
3.43832497815494e-5,9485380.43117999
3.43744920612677e-5,9485057.31175771
3.4365737074869e-5,9484734.22380631
3.43569848143085e-5,9484411.16703473
3.43482352715585e-5,9484088.14115231
3.43394884391088e-5,9483765.14588922
3.43307443089644e-5,9483442.18095564
3.43220028736474e-5,9483119.24608255
3.43132641256957e-5,9482796.34100129
3.4304528057163e-5,9482473.46542329
3.42957946601202e-5,9482150.61906038
3.42870639276525e-5,9481827.80166547
3.42783358513638e-5,9481505.01293089
3.42696104243709e-5,9481182.25261034
3.42608876388087e-5,9480859.52041727
3.42521674868291e-5,9480536.81606556
3.42434499615953e-5,9480214.1393101
3.42347350547935e-5,9479891.48984527
3.42260227596181e-5,9479568.86742674
3.42173130682848e-5,9479246.27177001
3.42086059735221e-5,9478923.70261124
3.41999014680738e-5,9478601.15968699
3.41911995442034e-5,9478278.64271398
3.41825001946865e-5,9477956.15142955
3.41738034123136e-5,9477633.68557145
3.4165109189891e-5,9477311.24487782
3.41564175197453e-5,9476988.82906696
3.41477283947142e-5,9476666.43787781
3.41390418076501e-5,9476344.07104968
3.4130357751421e-5,9476021.72832227
3.412167621891e-5,9475699.40943566
3.41129972025224e-5,9475377.11411017
3.41043206951722e-5,9475054.84208665
3.40956466897891e-5,9474732.59310639
3.40869751793173e-5,9474410.36691102
3.40783061567166e-5,9474088.16324257
3.40696396149615e-5,9473765.98184347
3.40609755465505e-5,9473443.82243638
3.405231394498e-5,9473121.68478463
3.40436548027792e-5,9472799.56861165
3.40349981129835e-5,9472477.47366143
3.40263438691335e-5,9472155.3996984
3.4017692063804e-5,9471833.34644718
3.40090426900753e-5,9471511.31365288
3.40003957410427e-5,9471189.301061
3.39917512103053e-5,9470867.30843747
3.39831090904985e-5,9470545.33550845
3.3974469374762e-5,9470223.38202059
3.39658320562507e-5,9469901.44772088
3.39571971281338e-5,9469579.53235671
3.39485645835956e-5,9469257.63567586
3.39399344163221e-5,9468935.75744648
3.39313066190393e-5,9468613.89739706
3.39226811849756e-5,9468292.0552765
3.39140581078604e-5,9467970.23085408
3.39054373804645e-5,9467648.42385943
3.38968189965461e-5,9467326.63406256
3.38882029493914e-5,9467004.86121387
3.38795892323011e-5,9466683.1050641
3.38709778385906e-5,9466361.36536439
3.38623687615899e-5,9466039.64186625
3.38537619946435e-5,9465717.93432156
3.38451575315945e-5,9465396.24250252
3.38365553653317e-5,9465074.5661418
3.38279554897268e-5,9464752.90501234
3.38193578981812e-5,9464431.25886749
3.38107625841113e-5,9464109.62746098
3.38021695409475e-5,9463788.01054691
3.37935787626171e-5,9463466.40789964
3.37849902425785e-5,9463144.81927401
3.37764039743046e-5,9462823.24442521
3.37678199512829e-5,9462501.6831088
3.37592381674957e-5,9462180.13510058
3.37506586159776e-5,9461858.60013699
3.37420812907392e-5,9461537.07799455
3.37335061858043e-5,9461215.56845013
3.372493329425e-5,9460894.07124126
3.37163626101283e-5,9460572.58614555
3.37077941270245e-5,9460251.1129211
3.36992278390174e-5,9459929.65134621
3.36906637392415e-5,9459608.2011599
3.36821018222816e-5,9459286.76216097
3.36735420813002e-5,9458965.33408919
3.36649845104306e-5,9458643.91672426
3.36564291033417e-5,9458322.50982646
3.36478758537163e-5,9458001.11315643
3.36393247557285e-5,9457679.72649494
3.36307758030882e-5,9457358.34960335
3.36222289899962e-5,9457036.98226311
3.36136843101899e-5,9456715.62423629
3.36051417574207e-5,9456394.27528531
3.35966013259293e-5,9456072.9351927
3.35880630094944e-5,9455751.60372158
3.35795268023834e-5,9455430.28065517
3.35709926984016e-5,9455108.9657573
3.35624606913686e-5,9454787.65879218
3.35539307755918e-5,9454466.35954406
3.35454029449175e-5,9454145.06777786
3.35368771936795e-5,9453823.78327851
3.35283535157508e-5,9453502.50581164
3.35198319054915e-5,9453181.23516286
3.35113123568016e-5,9452859.97109849
3.35027948640672e-5,9452538.71340486
3.34942794212149e-5,9452217.46184897
3.3485766022657e-5,9451896.21621783
3.34772546623468e-5,9451574.97627915
3.34687453342513e-5,9451253.74180102
3.3460238033293e-5,9450932.51259107
3.34517327529941e-5,9450611.28839846
3.34432294878321e-5,9450290.06901192
3.3434728232297e-5,9449968.85422049
3.34262289804218e-5,9449647.64379398
3.34177317267222e-5,9449326.43752212
3.34092364657268e-5,9449005.23519498
3.34007431915072e-5,9448684.03658339
3.3392251898149e-5,9448362.84145856
3.33837625802194e-5,9448041.64961156
3.33752752322983e-5,9447720.46083383
3.33667898485098e-5,9447399.27489758
3.33583064234594e-5,9447078.09159491
3.33498249512973e-5,9446756.91069873
3.33413454266544e-5,9446435.73200183
3.33328678441738e-5,9446114.55529728
3.33243921980446e-5,9445793.38035903
3.33159184829353e-5,9445472.20698086
3.33074466930607e-5,9445151.0349374
3.32989768231149e-5,9444829.86402307
3.32905088678038e-5,9444508.69403266
3.32820428213808e-5,9444187.5247418
3.32735786785772e-5,9443866.35594595
3.32651164341366e-5,9443545.18744085
3.32566560823505e-5,9443224.01900319
3.32481976179874e-5,9442902.85042938
3.32397410358283e-5,9442581.68151619
3.32312863302026e-5,9442260.51204129
3.32228334959162e-5,9441939.34180211
3.3214382527787e-5,9441618.1705964
3.32059334201824e-5,9441296.99820284
3.31974861679453e-5,9440975.82441986
3.31890407659306e-5,9440654.64904617
3.31805972085434e-5,9440333.47186149
3.31721554906636e-5,9440012.29266522
3.31637156071827e-5,9439691.11125706
3.31552775530045e-5,9439369.92743707
3.3146841322584e-5,9439048.74098628
3.31384069108496e-5,9438727.55170538
3.31299743127415e-5,9438406.35939542
3.31215435227522e-5,9438085.16383841
3.31131145358467e-5,9437763.96483606
3.31046873470016e-5,9437442.76219035
3.30962619512056e-5,9437121.55570362
3.30878383430006e-5,9436800.34515923
3.30794165173996e-5,9436479.13036016
3.30709964694276e-5,9436157.9111097
3.30625781941211e-5,9435836.68721147
3.30541616860713e-5,9435515.45845017
3.30457469407964e-5,9435194.2246493
3.30373339524544e-5,9434872.98557498
3.30289227165873e-5,9434551.74105135
3.30205132282914e-5,9434230.49088363
3.30121054822186e-5,9433909.23485816
3.30036994734891e-5,9433587.97278081
3.2995295197235e-5,9433266.70445778
3.29868926486002e-5,9432945.42969557
3.2978491822285e-5,9432624.14828184
3.29700927134571e-5,9432302.86002374
3.2961695317296e-5,9431981.56472875
3.29532996289925e-5,9431660.26220465
3.29449056437494e-5,9431338.95225955
3.2936513356327e-5,9431017.63468273
3.29281227624052e-5,9430696.30930207
3.29197338567681e-5,9430374.97590749
3.29113466346652e-5,9430053.63430837
3.29029610909049e-5,9429732.2842953
3.28945772212127e-5,9429410.9256974
3.28861950204207e-5,9429089.55830589
3.28778144842766e-5,9428768.18195052
3.2869435607636e-5,9428446.79642314
3.28610583858177e-5,9428125.40153503
3.28526828137015e-5,9427803.99707871
3.28443088870805e-5,9427482.58288516
3.28359366008575e-5,9427161.15874754
3.28275659508481e-5,9426839.72449742
3.28191969319783e-5,9426518.27992861
3.28108295396361e-5,9426196.82485427
3.2802463769221e-5,9425875.35908786
3.27940996156945e-5,9425553.88242415
3.27857370749281e-5,9425232.39469627
3.27773761419066e-5,9424910.89569961
3.27690168125233e-5,9424589.3852679
3.27606590817861e-5,9424267.86319717
3.27523029451626e-5,9423946.32930276
3.27439483981317e-5,9423624.78340034
3.27355954361836e-5,9423303.22530586
3.27272440543728e-5,9422981.65481665
3.2718894248659e-5,9422660.07176826
3.27105460141195e-5,9422338.47595862
3.27021993462899e-5,9422016.86720495
3.26938542411624e-5,9421695.24534371
3.26855106938487e-5,9421373.61017378
3.26771686999175e-5,9421051.96151329
3.26688282545039e-5,9420730.29916179
3.26604893536443e-5,9420408.62295694
3.26521519929405e-5,9420086.93271779
3.26438161675617e-5,9419765.22824481
3.26354818735763e-5,9419443.50937657
3.26271491061761e-5,9419121.77591417
3.26188178610077e-5,9418800.0276779
3.26104881337291e-5,9418478.26448837
3.26021599200089e-5,9418156.48616646
3.25938332155269e-5,9417834.6925334
3.25855080159737e-5,9417512.88341069
3.25771843170507e-5,9417191.05862014
3.2568862114029e-5,9416869.21796506
3.25605414030739e-5,9416547.36128669
3.25522221794785e-5,9416225.48838897
3.25439044394295e-5,9415903.59911372
3.25355881782422e-5,9415581.69326549
3.25272733916843e-5,9415259.77066794
3.25189600755339e-5,9414937.83114501
3.25106482255802e-5,9414615.87452096
3.25023378376231e-5,9414293.90062036
3.24940289074733e-5,9413971.90926804
3.24857214305133e-5,9413649.90027044
3.24774154030148e-5,9413327.87347177
3.24691108203822e-5,9413005.82867905
3.2460807678908e-5,9412683.76573709
3.24525059740188e-5,9412361.68445354
3.24442057015903e-5,9412039.58465508
3.24359068579461e-5,9411717.46618739
3.24276094385457e-5,9411395.32885903
3.24193134392968e-5,9411073.17249759
3.24110188561178e-5,9410750.99693094
3.24027256849376e-5,9410428.80198725
3.23944339212601e-5,9410106.58747635
3.23861435614717e-5,9409784.35324568
3.23778546015331e-5,9409462.09912431
3.23695670369807e-5,9409139.82492297
3.2361280863797e-5,9408817.53047135
